pk	pn	lat	lon	link
C6616	Mycenae: House of Lead	37.7258844	22.75278498	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6616
C6617	Mycenae: Makri Lithari Structure	37.7242658	22.75254259	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6617
C6618	 Vythisma S	37.742788	22.751349	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6618
C6619	Vythisma N	37.74508	22.753004	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6619
C662	Manesi	38.018358	21.960408	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C662
C6620	Loupouno	37.739613	22.751484	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6620
C6621	Souleimani	37.739814	22.757065	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6621
C6622	Kapsala N/Vlakhostrata	37.739632	22.759027	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6622
C6623	Batsourorachi Chamber Tomb Cemetery	37.738216	22.746528	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6623
C6624	"Shrine Gamma or Tsountas&rsquo; House Shrine"	37.729924	22.757007	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6624
C6625	Room of the Ivories	37.72998	22.756717	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6625
C6626	Shrine of the Idols	37.729981	22.756781	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6626
C6627	Asprokhoma E (A/A)	37.738034	22.753315	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6627
C6628	Asprokhoma W	37.737789	22.751455	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6628
C6629	Kapsala S	37.737705	22.757802	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6629
C6630	Asprokhoma E	37.737656	22.753812	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6630
C6631	Paleogalaro - Lower	37.73505	22.756439	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6631
C6632	Asprokhoma/Agriosykia	37.736965	22.753058	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6632
C6633	Paleogalaro W	37.735951	22.758547	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6633
C6634	Koutsoumbela	37.735587	22.749803	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6634
C6635	Paleogalaro E/Kapsala	37.735621	22.761011	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6635
C6636	Asprokhoma SW	37.735121	22.75201	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6636
C6637	Batsourorachi SW	37.734292	22.744576	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6637
C6638	Kato Fournos	37.731713	22.748757	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6638
C6639	Pezoulia	37.731403	22.751923	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6639
C664	Prinakia	38.053345	22.027739	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C664
C6640	Epano Pigadi/Fournodiaselo	37.729366	22.750021	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6640
C6641	Panagia	37.727827	22.752569	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6641
C6642	Epano Pigadi/Fournodiaselo	37.727754	22.750124	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6642
C6643	Bouziati	37.727229	22.748735	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6643
C6644	Panagia	37.727025	22.752129	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6644
C6645	Kalkani S Bank	37.726734	22.748162	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6645
C6646	Plesia Rema	37.709332	22.759237	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6646
C6647	Plesia S	37.709673	22.762727	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6647
C6648	Plesia N	37.710403	22.762435	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6648
C6649	Koufourachi	37.711968	22.765898	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6649
C665	Kertezi	37.981994	22.010942	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C665
C6650	Monastiraki (Priphtiane) Ch Tomb Cem	37.712161	22.751498	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6650
C6651	Gouves Cem?	37.714832	22.760238	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6651
C6652	Sarra	37.715443	22.757388	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6652
C6653	Sarra	37.718153	22.758856	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6653
C6654	Tserania	37.71843	22.754931	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6654
C6655	Sarra	37.721215	22.754604	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6655
C6656	Agios Georgios	37.723938	22.752037	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6656
C6657	Agios Georgios	37.723041	22.752315	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6657
C6658	Sfalakhtra	37.725737	22.746161	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6658
C6659	Kalkani SW	37.724509	22.747885	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6659
C666	Kamares-Petropoulos	38.282432	22.000391	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C666
C6660	Third Km	37.723995	22.754121	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6660
C6661	Third Km	37.725094	22.754197	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6661
C6662	Alepotrypa and Alepotrypa-Aspria	37.722787	22.748812	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6662
C6663	Gortsoulia	37.732887	22.769878	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6663
C6664	House Delta	37.730594	22.759124	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6664
C6665	House Gamma	37.730701	22.758955	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6665
C6666	"Artisan&rsquo;s Quarter"	37.730432	22.758522	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6666
C6667	House M	37.730924	22.757091	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6667
C6668	Megaron	37.730044	22.756829	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6668
C6669	Southwest Quarter	37.729657	22.757314	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6669
C667	Kamares: Paliomylos	38.295926	21.987409	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C667
C6670	North Storerooms	37.730666	22.758492	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6670
C6671	North Sally Port	37.73086	22.759253	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6671
C6672	North Quarter	37.730956	22.756694	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6672
C6673	Poussi Chamolia	37.921884	24.029322	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6673
C6674	Anavyssos: Ayios Nikolaos	37.715796	23.92422	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6674
C6675	Bastitza/Vastitza Chamber Tomb	36.75545	22.96588	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6675
C6676	Angelona (Bronze Age Settlement: Hypothetical)	36.753588	22.963929	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6676
C6677	Agrilia: Cist	39.719414	21.931523	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6677
C6678	Alpochori	37.98482	21.79791	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6678
C6679	Naxos: Chosti/Khosti	37.148647	25.533358	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6679
C668	Kamarais/Rhypes	38.29902	22.003597	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C668
C6680	Kattavia: Ta Tzingani	35.95882	27.767398	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6680
C6681	Vati: Kalogrios/Kalovriou	36.064677	27.871626	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6681
C6682	Afandou/Aphandou: Ayios Ilias	36.290107	28.164489	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6682
C6683	Stous Milous/Trapezies Paraelis	36.075927	27.785972	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6683
C6684	Kalavarda: Papa-Lures/Papasiloures	36.33495	27.92148	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6684
C6685	Salakos: Ayios Nikolaos: Settlement?	36.286195	27.94989	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6685
C6686	Lachania: Plimmiri: Settlement (hypothetical)	35.928693	27.861775	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6686
C6687	Yennadhi Vigla	36.042659	27.94553	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6687
C6688	Archangelos: Vigli	36.240924	28.133965	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6688
C6689	Kallithies: Mesonos	36.341063	28.196067	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6689
C669	Mayeira (Paliometocho)	38.24728	21.966674	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C669
C6690	Zuccalades	36.366632	28.057195	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6690
C6691	Afandou/Aphandou: Vigla	36.29588	28.169721	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6691
C6692	Yennadhi: Ayios Georgios Koutsos	36.039574	27.929137	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6692
C6693	Yennadhi: Ayios Georgios: Settlement	36.038886	27.936299	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6693
C6694	Pilona-Ambelia: Chamber Tomb	36.09881	28.033388	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6694
C6695	Tell Tweini/Gibala	35.371667	35.936389	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6695
C6696	Sword of Hattusa	40.004281	34.605639	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6696
C6697	Chalki: Pefkia	36.236813	27.616459	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6697
C6698	Chalki: Kania Bay	36.233045	27.617443	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6698
C6699	Chalki: Mesovounia	36.231914	27.610682	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6699
C670	Aravonitsa	38.263096	21.977127	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C670
C6700	Chalki: Plakera	36.221274	27.608332	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6700
C6701	Alimnia: Exo Pontikovounaro	36.264378	27.710883	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6701
C6702	Alimnia: Mesa Pontikovounaro	36.267774	27.713176	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6702
C6703	Kyras Vrisi Gorge (Sacred Glen?)	37.917492	22.988911	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6703
C6705	Eleutherai Fortress: Cist grave	38.178732	23.373732	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6705
C6706	Eleutherai Fortress: Sherd	38.179503	23.375629	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6706
C6707	Aghios Dimitrios (Mazi Project. F_co64)	38.191733	23.430518	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6707
C671	Kallitheas	38.248835	22.073074	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C671
C6710	Litharolakka: Ambelophyto	37.314434	21.818439	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6710
C6711	Klindia: Vouzani	37.787515	21.680661	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6711
C6712	Stoa Poikile: Mycenaean Tomb	37.97659	23.723443	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6712
C6713	Mycenaean Tholos Tomb	37.91107	22.866074	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6713
C6714	Railway: Chamber Tomb	37.975713	23.724226	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6714
C6715	Bridge Entrance: Chamber Tomb	37.975895	23.723329	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6715
C6716	Hagios Vasileios: Cemetery (MHIII to LHI)	36.979806	22.478103	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6716
C6717	Paleogalaro Quarry	37.734576	22.762216	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6717
C6718	Batsourorachi Quarry	37.738199	22.745222	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6718
C6719	Asprokhoma Quarry	37.738291	22.7536	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6719
C672	Kouloura (Paliokamares)	38.235409	22.084572	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C672
C6720	Damasta: Cem	38.799941	22.466683	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6720
C6721	Frantzis: Settlement	38.845676	22.393129	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6721
C6722	Lygaria: Settlement	38.944984	22.335384	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6722
C6723	Thisbe: Hydraulic Works (Myc?)	38.253174	22.969146	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6723
C6724	Halos - Agrielia	39.137613	22.833393	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6724
C6725	Petrino	39.498194	22.157611	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6725
C6726	Giagana/Ghiaghana/Yayana Bay Shipwreck	38.351751	20.623694	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6726
C6727	Kolokithi: Minoan Villa	35.059194	25.302782	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6727
C6728	Makrychori Magoula	39.79502	22.499563	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6728
C6729	Koryphoula	39.444211	22.813004	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6729
C673	Kastria (Cave of the Lakes)	37.960787	22.14053	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C673
C6730	Amphithea/Amfithea	39.718196	22.490342	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6730
C6731	Tsingenina	39.468995	22.876501	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6731
C6732	Longkas Elatis	39.980073	21.823009	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6732
C6733	Mavromati	39.423999	21.696226	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6733
C6734	Dimitra: Hagios Konstantinos	39.943761	21.677513	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6734
C6735	Glarentza	37.940655	21.136506	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6735
C6736	Chlemoutsi: Tomb	37.892746	21.175286	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6736
C6737	Neraida/Neraidha	37.734033	21.662921	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6737
C6738	Cape Iria Shipwreck	37.45727	23.00468	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6738
C6739	Zas Cave	37.034362	25.500175	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6739
C6740	Eggares: Genessis/Ghenesi Hill	37.116698	25.441812	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6740
C6741	Yria: Temple of Dionysos	37.077675	25.380754	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6741
C6742	Imbros: Aghios Floros (Yeni Bademlikoy)	40.218268	25.884657	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6742
C6743	"&#199;&#246;mlek&#231;i"	37.144272	27.672633	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6743
C6744	Kos: Eleona Cem	36.887817	27.27849	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6744
C6745	Sparta: Sportplatz	37.079764	22.428181	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6745
C6746	Las	36.729087	22.508627	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6746
C6747	Palaiokastro Vatika	36.489671	23.065495	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6747
C6748	Drosopighi	37.237794	21.849051	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6748
C6749	Keramidia	37.858472	21.457217	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6749
C675	Aigion: 18 Dodekanesou	38.252364	22.090514	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C675
C6750	Lasteika	37.694564	21.407149	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6750
C6751	Elis: Agora: Tomb	37.891062	21.373596	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6751
C6752	Gryllos	37.578156	21.669187	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6752
C6753	Augeion	37.875755	21.361833	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6753
C6754	Kolokytha	37.896268	21.424824	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6754
C6755	Latta: Alonaki	37.878225	21.545719	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6755
C6756	Koumanis: Kouti	37.802755	21.746953	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6756
C6757	Olympia: Pelopeion	37.638605	21.629799	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6757
C6758	Kontokephalo	35.436891	27.126645	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6758
C6759	Plithos	37.10728	25.379134	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6759
C676	Keryneia/Ayios Yeorgios	38.20771	22.12656	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C676
C6760	Filoti	37.051698	25.498088	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6760
C6761	Avessalos	37.157335	24.433608	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6761
C6762	Phournoi/Skala/Gaidourospilia	37.205734	24.476231	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6762
C6763	Kephala	37.191356	24.446675	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6763
C6764	Plakalona	37.144112	24.435728	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6764
C6765	Prochoma/Dogandji	40.794019	22.653257	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6765
C6766	Sheytan Deresi Shipwreck	36.998194	27.693869	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6766
C6767	Zambratija Shipwreck	45.474119	13.506484	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6767
C6768	Pseira Shipwreck	35.17766	25.85701	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6768
C6769	Kfar Galim Shipwreck	32.755956	34.949377	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6769
C677	Melissia/Vareliossa	38.188428	22.069799	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C677
C6770	Neve Yam Anchorage Shipwreck	32.67574	34.928137	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6770
C6771	Caesarea South Anchorage Shipwreck	32.440046	34.876615	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6771
C6772	Anchialos Sindos	40.700403	22.793208	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6772
C6773	Ognina: Tomb	36.979305	15.263044	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6773
C6774	Gastria-Alaas	35.327714	34.008655	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6774
C6775	Syros: Kastri	37.490562	24.933946	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6775
C6776	Kythera: Leska	36.235317	22.936074	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6776
C6777	Kythera: Katafygadi Cave	36.233351	22.939814	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6777
C6778	Geraistos	37.976096	24.538418	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6778
C6779	Galinoporni	35.521156	34.303423	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6779
C6780	"&#xc7;ukuri&#xe7;i H&#xf6;y&#xfc;k"	37.929156	27.359366	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6780
C6781	Deriziotis Aloni	37.0238	21.691734	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6781
C6782	Panorama Drosias	38.480129	23.511368	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6782
C6783	Agio Gala	38.562125	25.860052	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6783
C6784	Ano Samiko	37.5725	21.585556	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6784
C6785	Nagos	38.544129	26.080118	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6785
C6786	Tempi: Bampa/Baba	39.85927	22.530287	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6786
C6787	Akri Rozos	38.013079	24.317617	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6787
C6788	Kephalovryso . N	39.890787	22.073021	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6788
C6789	Kastraki (Karatzadagli) Settlement	39.150553	22.685011	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6789
C679	Sylivaniotika	38.165306	22.330937	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C679
C6790	Chili	38.664112	24.127473	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6790
C6791	Metamorphsis or Koukouvaounai/Koukouvaones	38.064832	23.759802	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6791
C6792	Naxos: Panormos: Korphari ton Amygdalion	36.961252	25.53469	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6792
C6793	Naxos: Petasi	37.025705	25.562999	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6793
C6794	Ano Englianos: Vaulted Tomb VI	37.028438	21.696902	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6794
C6795	Ano Englianos: Vaulted Tomb VII	37.028524	21.697345	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6795
C6796	Brielthi	37.842724	22.967985	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6796
C6797	Lechaion: Chamber Tomb	37.93244	22.877031	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6797
C6798	Cenchreae: Settlement Traces	37.868585	23.000568	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6798
C6799	Loutraki: Aspra Chomata	37.960591	22.997944	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6799
C680	Akrata	38.149964	22.312743	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C680
C6800	Vouliagmeni: EH II Tomb	38.026134	22.872715	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6800
C6801	Vouliagmeni: EH Settlement	38.025156	22.876086	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6801
C6802	Corinth: Peirene Spring	37.9057	22.880545	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6802
C6803	Pirgos	37.726512	22.911405	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6803
C6804	Thasos: Apsidal building	40.781252	24.715508	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6804
C6805	Kalyvia Kalmi	37.772639	23.930422	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6805
C6806	Angelochori	40.678688	22.217078	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6806
C6807	Possidi/Poseidi	39.958652	23.365696	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6807
C6808	Koukos	40.036881	23.930249	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6808
C6809	Limani Passa (Passa Limani)	37.679676	24.054381	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6809
C681	Psila Alonia at Aigeira	38.119677	22.378763	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C681
C6810	Markopoulo: Pyrgos Vraonas	37.913738	23.956794	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6810
C6811	Kaliotis/Khaliotis/Haliotis Plot	38.413062	23.675879	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6811
C6813	Askra: Hill VM4	38.318791	23.095207	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6813
C6814	Agia Paraskevi East	37.964609	24.386162	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6814
C6815	Agia Paraskevi West	37.967301	24.384005	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6815
C6816	Agia Pelagia	37.99944	24.394002	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6816
C6817	Askoulidia	37.996064	24.385094	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C6817
